,model,perturbation,latent_dim,cell_r2,cell_l2,cell_mmd,dataset_name
1307,scgen,erlotinib,8,0.782939119132029,0.4068045269454921,0.0093977317408271,4i-melanoma-8h-48
1308,w1ot,erlotinib,8,0.962968618956937,0.1825054448503916,0.0027629244496593,4i-melanoma-8h-48
1309,w2ot,erlotinib,8,0.8637815221803367,0.4277392331548026,0.0041156709842913,4i-melanoma-8h-48
1310,identity,sec.abcl,8,0.3985629888719804,2.9172231335356944,0.1578113392633721,4i-melanoma-8h-48
1311,observed,sec.abcl,8,0.9971828030721714,0.139651469269686,0.0015546549678956,4i-melanoma-8h-48
1312,scgen,sec.abcl,8,0.4470933217469406,2.517450549370928,0.1627263123405523,4i-melanoma-8h-48
1313,w1ot,sec.abcl,8,0.9988320415429984,0.1137344657678104,0.0021660023450577,4i-melanoma-8h-48
1314,w2ot,sec.abcl,8,0.9976701880786324,0.1262605891028957,0.004753859914763,4i-melanoma-8h-48
1315,identity,decitabine,8,0.6652421006621646,0.3142523404425308,0.0041574627429317,4i-melanoma-8h-48
1316,observed,decitabine,8,0.935671782487352,0.1359168565040916,0.0021745079150988,4i-melanoma-8h-48
1317,scgen,decitabine,8,0.8522325062159917,0.2062641209722316,0.0067125740252232,4i-melanoma-8h-48
1318,w1ot,decitabine,8,0.8104362518619681,0.237774256124372,0.0034151721758466,4i-melanoma-8h-48
1319,w2ot,decitabine,8,0.8226243607405873,0.2287258380447618,0.0029358392540418,4i-melanoma-8h-48
1320,identity,temozolomide,8,0.4799612114427244,0.5797050401999213,0.0085855481229683,4i-melanoma-8h-48
1321,observed,temozolomide,8,0.9546037070757832,0.1729206213289624,0.0023686296057445,4i-melanoma-8h-48
1322,scgen,temozolomide,8,0.9432720281975232,0.1947676415766575,0.0066579238838253,4i-melanoma-8h-48
1323,w1ot,temozolomide,8,0.8953160351253646,0.2761905808286931,0.0030956914790074,4i-melanoma-8h-48
1324,w2ot,temozolomide,8,0.9693877602254384,0.1446865841608278,0.0025051954537863,4i-melanoma-8h-48
1325,identity,vindesine,8,0.3185459807063346,0.7868681378192312,0.0151094450142368,4i-melanoma-8h-48
1326,observed,vindesine,8,0.9725436519719102,0.1923305031151216,0.0022518922479112,4i-melanoma-8h-48
1327,scgen,vindesine,8,0.8865530111754731,0.3561015367526473,0.0137497340898515,4i-melanoma-8h-48
1328,w1ot,vindesine,8,0.9419542548411216,0.2917996888318075,0.0034259437135465,4i-melanoma-8h-48
1329,w2ot,vindesine,8,0.9387415603757852,0.2571479373578016,0.0031317345027068,4i-melanoma-8h-48
1330,identity,lenalidomide,8,0.799759784937361,0.2813930125396462,0.0037269109737478,4i-melanoma-8h-48
1331,observed,lenalidomide,8,0.8671903013485681,0.2617793755510449,0.0024143861641182,4i-melanoma-8h-48
1332,scgen,lenalidomide,8,0.7262017354888113,0.4088401507728177,0.0069522869986637,4i-melanoma-8h-48
1333,w1ot,lenalidomide,8,0.8393429854665398,0.2622452122590696,0.0026886384544481,4i-melanoma-8h-48
1334,w2ot,lenalidomide,8,0.8216873541527151,0.350525925350915,0.0039862121635585,4i-melanoma-8h-48
1335,identity,mln2480,8,0.3167812596857889,1.1517364942428914,0.0280829922883865,4i-melanoma-8h-48
1336,observed,mln2480,8,0.9907797153386,0.1640766059903653,0.0024410793316343,4i-melanoma-8h-48
1337,scgen,mln2480,8,0.8569135457908742,0.4988740933748942,0.0107171732252539,4i-melanoma-8h-48
1338,w1ot,mln2480,8,0.983389100289852,0.1836172036287815,0.0025137714774303,4i-melanoma-8h-48
1339,w2ot,mln2480,8,0.982503875594026,0.2049259821783834,0.0027433849596026,4i-melanoma-8h-48
1340,identity,crizotinib,8,0.0017789829803814,2.813925925317755,0.061164774480024,4i-melanoma-8h-48
1341,observed,crizotinib,8,0.9913745670023854,0.3487567738789747,0.0025647728236993,4i-melanoma-8h-48
1342,scgen,crizotinib,8,0.9510258345306702,0.6241784654415913,0.0389638690502443,4i-melanoma-8h-48
1343,w1ot,crizotinib,8,0.9917554543191964,0.3104075166168221,0.0032166243019023,4i-melanoma-8h-48
1344,w2ot,crizotinib,8,0.9959561290981748,0.1696854516758652,0.0045526094715809,4i-melanoma-8h-48
1345,identity,trametinib,8,0.2662471903266065,1.4735516301271303,0.0416146602018888,4i-melanoma-8h-48
1346,observed,trametinib,8,0.9938544165048158,0.1283998787652468,0.0020645280642589,4i-melanoma-8h-48
1347,scgen,trametinib,8,0.7949872685709898,0.7713902227298995,0.0225225555121612,4i-melanoma-8h-48
1348,w1ot,trametinib,8,0.971789570380894,0.2785435260865286,0.0027222036979255,4i-melanoma-8h-48
1349,w2ot,trametinib,8,0.983987524799271,0.206145595269749,0.0045395653781292,4i-melanoma-8h-48
1350,identity,cl,8,0.7169754893016974,0.3294211463322464,0.0036440213198096,4i-melanoma-8h-48
1351,observed,cl,8,0.9431755152475538,0.1551254094373722,0.0011424248049219,4i-melanoma-8h-48
1352,scgen,cl,8,0.8507991779365673,0.2558817849819244,0.0058415154757675,4i-melanoma-8h-48
1353,w1ot,cl,8,0.9126025044396322,0.1798722341270732,0.001832113884031,4i-melanoma-8h-48
1354,w2ot,cl,8,0.9618165891521512,0.1289101951288373,0.0012565725486112,4i-melanoma-8h-48
1355,identity,sorafenib,8,0.1234798978099815,1.081849756353012,0.0209161285288971,4i-melanoma-8h-48
1356,observed,sorafenib,8,0.9098414012832242,0.3880775246592061,0.0028717340674052,4i-melanoma-8h-48
1357,scgen,sorafenib,8,0.9338330062195744,0.3026933927632233,0.0100455708972024,4i-melanoma-8h-48
1358,w1ot,sorafenib,8,0.9897915602975978,0.1336623593257181,0.002142838301133,4i-melanoma-8h-48
1359,w2ot,sorafenib,8,0.9764412110504952,0.1779047595896213,0.0025749798283478,4i-melanoma-8h-48
1360,identity,staurosporine,8,0.0053931431928305,5.00838956103611,0.1679538729587917,4i-melanoma-8h-48
1361,observed,staurosporine,8,0.992509487166788,0.4794814583543001,0.0028951143681702,4i-melanoma-8h-48
1362,scgen,staurosporine,8,0.9899827956264452,0.5759225760787499,0.0549760636355367,4i-melanoma-8h-48
1363,w1ot,staurosporine,8,0.99220963430374,0.628094668284076,0.0050134806533185,4i-melanoma-8h-48
1364,w2ot,staurosporine,8,0.9931277129025794,0.4131613255752488,0.0100770724026807,4i-melanoma-8h-48
1365,identity,ixazomib,8,0.0008235561182181,1.845624036267481,0.0367050133749614,4i-melanoma-8h-48
1366,observed,ixazomib,8,0.9642783284309868,0.4014269678471389,0.0029992617932635,4i-melanoma-8h-48
1367,scgen,ixazomib,8,0.8761858253759043,0.6450585830846743,0.0350935599451153,4i-melanoma-8h-48
1368,w1ot,ixazomib,8,0.9696835021410628,0.3057394687437626,0.0029193109595744,4i-melanoma-8h-48
1369,w2ot,ixazomib,8,0.984362761884354,0.3142755532936809,0.0031930724458271,4i-melanoma-8h-48
1370,identity,palbociclib,8,0.508036831777751,0.5226503382153659,0.0068439094020247,4i-melanoma-8h-48
1371,observed,palbociclib,8,0.9483789282793512,0.1753068474138441,0.0024921027276397,4i-melanoma-8h-48
1372,scgen,palbociclib,8,0.8764213599852193,0.2687594860246202,0.0069052214725236,4i-melanoma-8h-48
1373,w1ot,palbociclib,8,0.8314004502468222,0.304606676448422,0.003348377450132,4i-melanoma-8h-48
1374,w2ot,palbociclib,8,0.9555932576740012,0.1769559372770793,0.0025242969715393,4i-melanoma-8h-48
