model,perturbation,latent_dim,cell_r2,cell_l2,cell_mmd,cell_wasserstein,dataset_name
w2ot,olaparib,8,0.9149726478607232,0.1471804306704963,0.0021644739755833,1.7510880273841003,4i-melanoma-8h-48
identity,decitabine,8,0.5489033278387306,0.3895637992172647,0.0039910571351267,1.7824540127495343,4i-melanoma-8h-48
observed,decitabine,8,0.9616746387627004,0.1273676167772571,0.0020126006384215,1.7391646802562424,4i-melanoma-8h-48
scgen,decitabine,8,0.9183568160728844,0.1554125435412256,0.0068517216002468,1.6059052652464108,4i-melanoma-8h-48
w1ot,decitabine,8,0.7791619782659103,0.2536813607713868,0.0024256778018777,1.7751786245846852,4i-melanoma-8h-48
w2ot,decitabine,8,0.7408903603394619,0.2730437615409989,0.0024844151628319,1.7514504232120314,4i-melanoma-8h-48
identity,trametinib,8,0.2748402795499538,1.5164928556610402,0.0500070609661428,2.272218967931303,4i-melanoma-8h-48
observed,trametinib,8,0.9776368376562288,0.25765261966815,0.0024402188511574,1.4963160512364204,4i-melanoma-8h-48
scgen,trametinib,8,0.9805385721427596,0.3774380826781872,0.0082165307533893,1.5609588705860575,4i-melanoma-8h-48
w1ot,trametinib,8,0.9930823449602988,0.1436745658883118,0.0022280384209753,1.5071278534339403,4i-melanoma-8h-48
w2ot,trametinib,8,0.9901850831627136,0.224351123838789,0.0030225882031614,1.4438795074397002,4i-melanoma-8h-48
identity,erlotinib,8,0.6872951030125987,0.4793256319209465,0.0071248701680605,1.8031564560116649,4i-melanoma-8h-48
observed,erlotinib,8,0.8799876313928384,0.355980679107604,0.0033048831743881,1.774898877865482,4i-melanoma-8h-48
scgen,erlotinib,8,0.773535820827007,0.422901204612627,0.0096160904917257,1.6756853058192167,4i-melanoma-8h-48
w1ot,erlotinib,8,0.9340469885107888,0.2539077190608,0.0030716966847943,1.7420908378757176,4i-melanoma-8h-48
w2ot,erlotinib,8,0.8351319585213542,0.3828926702483663,0.0035957843978371,1.7564802831867223,4i-melanoma-8h-48
identity,melphalan,8,0.7887312783710849,0.2608604400964193,0.0035933976068317,1.7117238600999258,4i-melanoma-8h-48
observed,melphalan,8,0.8338506460150389,0.2291758537311029,0.0027132356371828,1.7059735180401083,4i-melanoma-8h-48
scgen,melphalan,8,0.862773318373218,0.2250087187741671,0.0049626635767041,1.5471970160596102,4i-melanoma-8h-48
w1ot,melphalan,8,0.9488541281559952,0.1437786883290521,0.0021628037580098,1.7334856932802496,4i-melanoma-8h-48
w2ot,melphalan,8,0.7503713826954037,0.3470734594959249,0.0031896830892473,1.7151618311778327,4i-melanoma-8h-48
identity,mln2480,8,0.3285482379096566,1.1494068688623962,0.0278185554685075,2.096399831930432,4i-melanoma-8h-48
observed,mln2480,8,0.9932629671952928,0.1093323422903707,0.0020558970771947,1.5440899701371502,4i-melanoma-8h-48
scgen,mln2480,8,0.9664314243367956,0.2788543356064993,0.0077318576889778,1.624626337862759,4i-melanoma-8h-48
w1ot,mln2480,8,0.9714459466659916,0.2443464682659854,0.0022833687413643,1.6259282123005432,4i-melanoma-8h-48
w2ot,mln2480,8,0.9450569392455734,0.3817230388643257,0.003322088621038,1.590347885757258,4i-melanoma-8h-48
identity,trametinib,8,0.2475983677613311,1.4637063131980637,0.0484095095046116,2.314199073314524,4i-melanoma-8h-48
observed,trametinib,8,0.995026307394822,0.1128624054532367,0.0020551794097549,1.4614096052283998,4i-melanoma-8h-48
scgen,trametinib,8,0.8625569954343307,0.5946863353852798,0.0192784520818234,1.7574024900584988,4i-melanoma-8h-48
w1ot,trametinib,8,0.989248322235462,0.1996457519671764,0.0032681827621845,1.5489143861517407,4i-melanoma-8h-48
w2ot,trametinib,8,0.9853676928529927,0.2220015972281579,0.0040040053747538,1.5016125362599344,4i-melanoma-8h-48
identity,imatinib,8,0.0444761305687323,2.0227486277473083,0.0408098002606343,2.70146508898461,4i-melanoma-8h-48
observed,imatinib,8,0.9833956253962628,0.2892623204897428,0.0025088325068793,1.828006479324676,4i-melanoma-8h-48
scgen,imatinib,8,0.9516990595779804,0.4744116682017927,0.0235459282408525,2.0721739836456377,4i-melanoma-8h-48
w1ot,imatinib,8,0.976817580911253,0.346494412484511,0.0046897294067064,1.8888960971214463,4i-melanoma-8h-48
w2ot,imatinib,8,0.9901380008489898,0.2302729909520384,0.0029323993637735,1.807029172125056,4i-melanoma-8h-48
identity,palbociclib,8,0.6124966670339115,0.4504530455092654,0.0060070952046096,1.8238089810121665,4i-melanoma-8h-48
observed,palbociclib,8,0.8721456173996235,0.3084535347051415,0.0028490318332779,1.7253850528529142,4i-melanoma-8h-48
scgen,palbociclib,8,0.9394057505441904,0.1936064083639193,0.0060530559782014,1.6401802783622994,4i-melanoma-8h-48
w1ot,palbociclib,8,0.95519705631105,0.165889279208793,0.0024451833384444,1.7703623945904623,4i-melanoma-8h-48
w2ot,palbociclib,8,0.9601449125383412,0.1961576158080424,0.0034485212306824,1.7066971773426065,4i-melanoma-8h-48
identity,pomalidomide,8,0.0812735795956612,2.0257696537306598,0.0469050314814741,3.1114819364931154,4i-melanoma-8h-48
observed,pomalidomide,8,0.9613910305798709,0.3351150124336146,0.0024127122715079,2.0010133636500984,4i-melanoma-8h-48
scgen,pomalidomide,8,0.7511685572446962,0.8708959022738787,0.0350482959540453,2.443617742596629,4i-melanoma-8h-48
w1ot,pomalidomide,8,0.9906009827878612,0.3408873158846396,0.0029796901644133,2.1451927215627595,4i-melanoma-8h-48
w2ot,pomalidomide,8,0.989014634361234,0.1724784191798782,0.0034129290671012,2.074816797798258,4i-melanoma-8h-48
identity,crizotinib,8,0.0018309383803263,2.835830951732545,0.0618755526983918,3.6461912853093272,4i-melanoma-8h-48
observed,crizotinib,8,0.9938823189137824,0.2598335540010366,0.0025695381672244,2.026528654117937,4i-melanoma-8h-48
scgen,crizotinib,8,0.9267997397018428,0.7786724644836882,0.0417142541371598,2.7546044677002715,4i-melanoma-8h-48
w1ot,crizotinib,8,0.9907193513136754,0.2580123368518851,0.0031365955386585,2.2236012689640203,4i-melanoma-8h-48
w2ot,crizotinib,8,0.9912039621449436,0.3719691785018156,0.00523189746512,2.127922268120653,4i-melanoma-8h-48
identity,sec.abcl,8,0.3978668811389768,3.0179172558297163,0.1698058492961691,3.750591395855476,4i-melanoma-8h-48
observed,sec.abcl,8,0.9983328493500292,0.1070227640200746,0.001326134201537,0.89167765269579,4i-melanoma-8h-48
scgen,sec.abcl,8,0.78701034992493,1.249114367436816,0.086901758904491,2.460311902159489,4i-melanoma-8h-48
w1ot,sec.abcl,8,0.9989365576141144,0.1321723917168496,0.0021595977209822,0.956849397655518,4i-melanoma-8h-48
w2ot,sec.abcl,8,0.9975094793418516,0.1309753973711688,0.0041370365331754,0.9549882365259196,4i-melanoma-8h-48
identity,mln2480,8,0.2823194402580843,1.1893397866224054,0.0299927920263376,2.0843438567392405,4i-melanoma-8h-48
observed,mln2480,8,0.9897914742753128,0.1331811315516665,0.0018616875085409,1.5270598512259366,4i-melanoma-8h-48
scgen,mln2480,8,0.9451742392715368,0.3320876987215472,0.0077647125706495,1.5561142387596705,4i-melanoma-8h-48
w1ot,mln2480,8,0.9873868243927352,0.1772541582331414,0.0026928517504067,1.5877567589061712,4i-melanoma-8h-48
w2ot,mln2480,8,0.9853998715626662,0.1630261924987138,0.002214686097949,1.5361296099290638,4i-melanoma-8h-48
identity,cl,8,0.5527949456330002,0.43261283055942,0.0037127586440582,1.7204473795505295,4i-melanoma-8h-48
observed,cl,8,0.9500060959314864,0.1629350426642029,0.0011655764166821,1.6547783400358047,4i-melanoma-8h-48
scgen,cl,8,0.8404090809119843,0.2580641793541781,0.0051210970270621,1.5650883969083071,4i-melanoma-8h-48
w1ot,cl,8,0.8602747622597764,0.2506884714884417,0.0014665492347689,1.689038899141488,4i-melanoma-8h-48
w2ot,cl,8,0.9399026883057762,0.177039899414952,0.0014559033822323,1.6691596920750902,4i-melanoma-8h-48
identity,hydroxyurea,8,0.401472943543979,0.6646187623579272,0.0103065685552622,1.9550816998585527,4i-melanoma-8h-48
observed,hydroxyurea,8,0.9127553658167186,0.2471099382524779,0.0021519034328147,1.7345683263750271,4i-melanoma-8h-48
scgen,hydroxyurea,8,0.9458561597551916,0.2249393305183687,0.0100196885701975,1.6878605459531424,4i-melanoma-8h-48
w1ot,hydroxyurea,8,0.802015493916172,0.3892436279636758,0.0054159402309738,1.8336902524458507,4i-melanoma-8h-48
w2ot,hydroxyurea,8,0.9562199748842438,0.2010929604724125,0.002719824774842,1.776918355562519,4i-melanoma-8h-48
identity,cl,8,0.7562869326725911,0.2983477956159867,0.0039889580904852,1.663291775431767,4i-melanoma-8h-48
observed,cl,8,0.9454774116373968,0.1675310612968881,0.0012776969545626,1.6617137218002105,4i-melanoma-8h-48
scgen,cl,8,0.8351869485976225,0.2644300284728019,0.0066740230263156,1.547222690975617,4i-melanoma-8h-48
w1ot,cl,8,0.9572978590038732,0.1584242929944304,0.0016261029792213,1.6651316540053185,4i-melanoma-8h-48
w2ot,cl,8,0.9119382983206948,0.2000008179141998,0.0014964736333118,1.681789359939138,4i-melanoma-8h-48
identity,dexamethasone,8,0.5605805926768386,0.8009657483710868,0.0150694724521205,2.068757918896765,4i-melanoma-8h-48
observed,dexamethasone,8,0.9809348777128396,0.1783446239337296,0.0021182430757126,1.689013979130529,4i-melanoma-8h-48
scgen,dexamethasone,8,0.7400879287104942,0.5737907383478326,0.0117515721479274,1.8740127440078151,4i-melanoma-8h-48
w1ot,dexamethasone,8,0.9300058922996446,0.3726167954996926,0.0034650120219811,1.832696236746024,4i-melanoma-8h-48
w2ot,dexamethasone,8,0.9577728121109812,0.2499883743535895,0.0032688561715514,1.7428234278255768,4i-melanoma-8h-48
identity,dacarbazine,8,0.5495252336009114,0.4296760229255557,0.0046802777704318,1.702868372798399,4i-melanoma-8h-48
observed,dacarbazine,8,0.9213312522915648,0.2090333025385086,0.0027302835868501,1.6848435380432054,4i-melanoma-8h-48
scgen,dacarbazine,8,0.7778502564968056,0.3552123412618466,0.0071644267178474,1.5845949613930164,4i-melanoma-8h-48
w1ot,dacarbazine,8,0.7765155745206095,0.3017733733901348,0.0027358397013637,1.701685295341481,4i-melanoma-8h-48
w2ot,dacarbazine,8,0.8216173422850114,0.2688133228907277,0.0027018059096688,1.6303949044489494,4i-melanoma-8h-48
identity,dabrafenib,8,0.6584103085370576,0.5950353242801572,0.0081665797146591,1.8080486867508825,4i-melanoma-8h-48
observed,dabrafenib,8,0.8944714717131493,0.3523889914303743,0.0025510833718672,1.6361762082002311,4i-melanoma-8h-48
scgen,dabrafenib,8,0.8601829671861795,0.3389689955765461,0.0066013949643113,1.5918915401376557,4i-melanoma-8h-48
w1ot,dabrafenib,8,0.9734988696046162,0.1607770056912595,0.0020971672784573,1.6536194037991407,4i-melanoma-8h-48
w2ot,dabrafenib,8,0.9473233144817652,0.2274633898279214,0.0022088944450361,1.5924578145703887,4i-melanoma-8h-48
identity,trametinib,8,0.4020287227353666,1.3896204951963167,0.0445675239375465,2.2701159262427986,4i-melanoma-8h-48
observed,trametinib,8,0.9937144785076212,0.1387689292814184,0.0020824387176801,1.4614164498010709,4i-melanoma-8h-48
scgen,trametinib,8,0.872982178316312,0.5669922335125306,0.0130834630148414,1.7393567357146484,4i-melanoma-8h-48
w1ot,trametinib,8,0.9925202890838676,0.1474024694416497,0.0026486418942378,1.526235453789856,4i-melanoma-8h-48
w2ot,trametinib,8,0.9935370149356552,0.1370046900646677,0.0029980269379587,1.518659499871694,4i-melanoma-8h-48
identity,hydroxyurea,8,0.2569167887794616,0.698149627969561,0.0111067964282474,1.9345843122899573,4i-melanoma-8h-48
observed,hydroxyurea,8,0.9430491992436296,0.1927609823665185,0.0023823919525789,1.7622090836578297,4i-melanoma-8h-48
scgen,hydroxyurea,8,0.9187873526837628,0.230827620038878,0.0084064083942354,1.689364469598548,4i-melanoma-8h-48
w1ot,hydroxyurea,8,0.875580736658026,0.2893108172159462,0.003748802150456,1.777365506608736,4i-melanoma-8h-48
w2ot,hydroxyurea,8,0.9173798315275586,0.2566967208394259,0.0034059730992176,1.753976031974423,4i-melanoma-8h-48
identity,midostaurin,8,0.5846510478107905,0.8121550741996364,0.0185919292256106,2.0671813336321736,4i-melanoma-8h-48
observed,midostaurin,8,0.9900368449783472,0.1484101791903456,0.0023358331508061,1.6889845107525607,4i-melanoma-8h-48
scgen,midostaurin,8,0.8652945489819399,0.431052722341498,0.0115887877711178,1.783727876527037,4i-melanoma-8h-48
w1ot,midostaurin,8,0.9730173366087472,0.3237173551674421,0.0034650920586472,1.774869475131136,4i-melanoma-8h-48
w2ot,midostaurin,8,0.9652795859469668,0.2745086597313633,0.003707462930699,1.7279051587981686,4i-melanoma-8h-48
identity,dasatinib,8,0.0615980008338362,1.7360571830756517,0.0269525200313477,2.9193392509803937,4i-melanoma-8h-48
observed,dasatinib,8,0.9753712103090922,0.304016579532583,0.0023310594667763,2.0152223873865887,4i-melanoma-8h-48
scgen,dasatinib,8,0.9485633728227004,0.3782624763434588,0.0447037369534843,2.637530521295607,4i-melanoma-8h-48
w1ot,dasatinib,8,0.9634704534676696,0.5648748674516615,0.0047734106136037,2.159809739074808,4i-melanoma-8h-48
w2ot,dasatinib,8,0.9747941281158012,0.310786555166107,0.0056266404181148,2.055266104756281,4i-melanoma-8h-48
identity,ulixertinib,8,0.2827935866990029,1.725815953563116,0.0554647485142495,2.550959659137829,4i-melanoma-8h-48
observed,ulixertinib,8,0.9951800012732568,0.146108226466907,0.0016734738221975,1.5759464056016883,4i-melanoma-8h-48
scgen,ulixertinib,8,0.9473254616912496,0.4505466624798405,0.0139555812464295,1.8136352215717544,4i-melanoma-8h-48
w1ot,ulixertinib,8,0.9971309102516102,0.2037337175830086,0.0027869364025807,1.667148113932088,4i-melanoma-8h-48
w2ot,ulixertinib,8,0.995351107059022,0.1522473134806253,0.002554541511436,1.64323926315171,4i-melanoma-8h-48
identity,trametinib,8,0.2618311003054621,1.5517770801843438,0.049097535214386,2.3592526941275382,4i-melanoma-8h-48
observed,trametinib,8,0.992511638013044,0.1387275508089355,0.0017758876663663,1.4251299276399298,4i-melanoma-8h-48
scgen,trametinib,8,0.9243770143056976,0.4901185656563971,0.0104535366519,1.6718630968908266,4i-melanoma-8h-48
w1ot,trametinib,8,0.9929939170595948,0.1398346640189501,0.0021316610165906,1.504817890186216,4i-melanoma-8h-48
w2ot,trametinib,8,0.9903204095267212,0.1645032355254392,0.0024414323554918,1.4407642814290396,4i-melanoma-8h-48
identity,vindesine,8,0.2872433453789583,0.8054587471420119,0.0144622081391273,2.154712412113856,4i-melanoma-8h-48
observed,vindesine,8,0.9830763171860348,0.1363204269065883,0.0025280308393889,1.9459969893873883,4i-melanoma-8h-48
scgen,vindesine,8,0.8841952894161172,0.3283994188500826,0.0115269769977474,1.8510701375035352,4i-melanoma-8h-48
w1ot,vindesine,8,0.9527096550194656,0.2411718895028955,0.0032637852195907,1.9701720980710773,4i-melanoma-8h-48
w2ot,vindesine,8,0.9472129871846152,0.2522649750689088,0.0040394766305206,1.9026163454921092,4i-melanoma-8h-48
identity,imatinib,8,0.0202641716640763,1.946688941516025,0.039109787595908,2.624744231186008,4i-melanoma-8h-48
observed,imatinib,8,0.9730608877527012,0.3188126081873347,0.0027811447802282,1.7988845006937264,4i-melanoma-8h-48
scgen,imatinib,8,0.986345725989452,0.2277956569196775,0.0209127136820783,1.9415349406044144,4i-melanoma-8h-48
w1ot,imatinib,8,0.9897053137870192,0.2166242824876283,0.0034098091399075,1.8652480182652813,4i-melanoma-8h-48
w2ot,imatinib,8,0.9822432337373438,0.2715630904909374,0.0031613798788822,1.7656297414937994,4i-melanoma-8h-48
identity,olaparib,8,0.6814651838459252,0.3095252346727691,0.0040332016808567,1.707319894695988,4i-melanoma-8h-48
observed,olaparib,8,0.8120725807540813,0.2483094304224164,0.0022979243927012,1.7442113799087524,4i-melanoma-8h-48
scgen,olaparib,8,0.7968285973570044,0.2758562927251219,0.0056115779416574,1.6081350154672611,4i-melanoma-8h-48
w1ot,olaparib,8,0.8349084809821797,0.2466043011173424,0.0025363802189757,1.7279803212869993,4i-melanoma-8h-48
w2ot,olaparib,8,0.5708745285224104,0.4537217310080038,0.0045849840608812,1.7847922230149975,4i-melanoma-8h-48
identity,erlotinib,8,0.7004896818445091,0.4365546839601606,0.0061025491829064,1.787269435329019,4i-melanoma-8h-48
observed,erlotinib,8,0.9270771282636576,0.2515688576473505,0.0032952931305747,1.7554884786200848,4i-melanoma-8h-48
scgen,erlotinib,8,0.782939119132029,0.4068045269454921,0.0093977317408271,1.6536635061562075,4i-melanoma-8h-48
w1ot,erlotinib,8,0.962968618956937,0.1825054448503916,0.0027629244496593,1.727327133131327,4i-melanoma-8h-48
w2ot,erlotinib,8,0.8637815221803367,0.4277392331548026,0.0041156709842913,1.7674668136785676,4i-melanoma-8h-48
identity,sec.abcl,8,0.3985629888719804,2.9172231335356944,0.1578113392633721,3.649600329730161,4i-melanoma-8h-48
observed,sec.abcl,8,0.9971828030721714,0.139651469269686,0.0015546549678956,0.9165186818189326,4i-melanoma-8h-48
scgen,sec.abcl,8,0.4470933217469406,2.517450549370928,0.1627263123405523,4.067744185535989,4i-melanoma-8h-48
w1ot,sec.abcl,8,0.9988320415429984,0.1137344657678104,0.0021660023450577,0.9986766311529424,4i-melanoma-8h-48
w2ot,sec.abcl,8,0.9976701880786324,0.1262605891028957,0.004753859914763,0.9723617120280624,4i-melanoma-8h-48
identity,decitabine,8,0.6652421006621646,0.3142523404425308,0.0041574627429317,1.7807973288195853,4i-melanoma-8h-48
observed,decitabine,8,0.935671782487352,0.1359168565040916,0.0021745079150988,1.7519513516156944,4i-melanoma-8h-48
scgen,decitabine,8,0.8522325062159917,0.2062641209722316,0.0067125740252232,1.605166670043812,4i-melanoma-8h-48
w1ot,decitabine,8,0.8104362518619681,0.237774256124372,0.0034151721758466,1.7732882370939356,4i-melanoma-8h-48
w2ot,decitabine,8,0.8226243607405873,0.2287258380447618,0.0029358392540418,1.74422354842767,4i-melanoma-8h-48
identity,temozolomide,8,0.4799612114427244,0.5797050401999213,0.0085855481229683,1.7726856321090363,4i-melanoma-8h-48
observed,temozolomide,8,0.9546037070757832,0.1729206213289624,0.0023686296057445,1.703269211470734,4i-melanoma-8h-48
scgen,temozolomide,8,0.9432720281975232,0.1947676415766575,0.0066579238838253,1.5745271342589875,4i-melanoma-8h-48
w1ot,temozolomide,8,0.8953160351253646,0.2761905808286931,0.0030956914790074,1.6920376516441835,4i-melanoma-8h-48
w2ot,temozolomide,8,0.9693877602254384,0.1446865841608278,0.0025051954537863,1.698209092584283,4i-melanoma-8h-48
identity,vindesine,8,0.3185459807063346,0.7868681378192312,0.0151094450142368,2.1404687583914863,4i-melanoma-8h-48
observed,vindesine,8,0.9725436519719102,0.1923305031151216,0.0022518922479112,1.852107154299248,4i-melanoma-8h-48
scgen,vindesine,8,0.8865530111754731,0.3561015367526473,0.0137497340898515,1.8894506275536096,4i-melanoma-8h-48
w1ot,vindesine,8,0.9419542548411216,0.2917996888318075,0.0034259437135465,1.9836066831160808,4i-melanoma-8h-48
w2ot,vindesine,8,0.9387415603757852,0.2571479373578016,0.0031317345027068,1.889415765166911,4i-melanoma-8h-48
identity,lenalidomide,8,0.799759784937361,0.2813930125396462,0.0037269109737478,1.642234660676802,4i-melanoma-8h-48
observed,lenalidomide,8,0.8671903013485681,0.2617793755510449,0.0024143861641182,1.6408077830218974,4i-melanoma-8h-48
scgen,lenalidomide,8,0.7262017354888113,0.4088401507728177,0.0069522869986637,1.5500562607442143,4i-melanoma-8h-48
w1ot,lenalidomide,8,0.8393429854665398,0.2622452122590696,0.0026886384544481,1.669241087674331,4i-melanoma-8h-48
w2ot,lenalidomide,8,0.8216873541527151,0.350525925350915,0.0039862121635585,1.6947391597305572,4i-melanoma-8h-48
identity,mln2480,8,0.3167812596857889,1.1517364942428914,0.0280829922883865,2.16103519902354,4i-melanoma-8h-48
observed,mln2480,8,0.9907797153386,0.1640766059903653,0.0024410793316343,1.5780472572625823,4i-melanoma-8h-48
scgen,mln2480,8,0.8569135457908742,0.4988740933748942,0.0107171732252539,1.7378561166814763,4i-melanoma-8h-48
w1ot,mln2480,8,0.983389100289852,0.1836172036287815,0.0025137714774303,1.6735063186165502,4i-melanoma-8h-48
w2ot,mln2480,8,0.982503875594026,0.2049259821783834,0.0027433849596026,1.59981830609438,4i-melanoma-8h-48
identity,crizotinib,8,0.0017789829803814,2.813925925317755,0.061164774480024,3.658212246317059,4i-melanoma-8h-48
observed,crizotinib,8,0.9913745670023854,0.3487567738789747,0.0025647728236993,2.052253155445905,4i-melanoma-8h-48
scgen,crizotinib,8,0.9510258345306702,0.6241784654415913,0.0389638690502443,2.602547445405526,4i-melanoma-8h-48
w1ot,crizotinib,8,0.9917554543191964,0.3104075166168221,0.0032166243019023,2.2027695736420942,4i-melanoma-8h-48
w2ot,crizotinib,8,0.9959561290981748,0.1696854516758652,0.0045526094715809,2.0584209962252804,4i-melanoma-8h-48
identity,trametinib,8,0.2662471903266065,1.4735516301271303,0.0416146602018888,2.5950617000585097,4i-melanoma-8h-48
observed,trametinib,8,0.9938544165048158,0.1283998787652468,0.0020645280642589,1.6814691217325488,4i-melanoma-8h-48
scgen,trametinib,8,0.7949872685709898,0.7713902227298995,0.0225225555121612,2.253877736291704,4i-melanoma-8h-48
w1ot,trametinib,8,0.971789570380894,0.2785435260865286,0.0027222036979255,1.9090439635417824,4i-melanoma-8h-48
w2ot,trametinib,8,0.983987524799271,0.206145595269749,0.0045395653781292,1.8611021520983912,4i-melanoma-8h-48
identity,cl,8,0.7169754893016974,0.3294211463322464,0.0036440213198096,1.6581485217354786,4i-melanoma-8h-48
observed,cl,8,0.9431755152475538,0.1551254094373722,0.0011424248049219,1.6486121239741018,4i-melanoma-8h-48
scgen,cl,8,0.8507991779365673,0.2558817849819244,0.0058415154757675,1.5317121831510705,4i-melanoma-8h-48
w1ot,cl,8,0.9126025044396322,0.1798722341270732,0.001832113884031,1.6472981082350122,4i-melanoma-8h-48
w2ot,cl,8,0.9618165891521512,0.1289101951288373,0.0012565725486112,1.6585768831964751,4i-melanoma-8h-48
identity,sorafenib,8,0.1234798978099815,1.081849756353012,0.0209161285288971,2.04580383211184,4i-melanoma-8h-48
observed,sorafenib,8,0.9098414012832242,0.3880775246592061,0.0028717340674052,1.674210606323434,4i-melanoma-8h-48
scgen,sorafenib,8,0.9338330062195744,0.3026933927632233,0.0100455708972024,1.6314927690286034,4i-melanoma-8h-48
w1ot,sorafenib,8,0.9897915602975978,0.1336623593257181,0.002142838301133,1.663537379078407,4i-melanoma-8h-48
w2ot,sorafenib,8,0.9764412110504952,0.1779047595896213,0.0025749798283478,1.6326952780226192,4i-melanoma-8h-48
identity,staurosporine,8,0.0053931431928305,5.00838956103611,0.1679538729587917,5.987167416256904,4i-melanoma-8h-48
observed,staurosporine,8,0.992509487166788,0.4794814583543001,0.0028951143681702,2.3138771345132803,4i-melanoma-8h-48
scgen,staurosporine,8,0.9899827956264452,0.5759225760787499,0.0549760636355367,3.34189393943005,4i-melanoma-8h-48
w1ot,staurosporine,8,0.99220963430374,0.628094668284076,0.0050134806533185,2.6836621507422405,4i-melanoma-8h-48
w2ot,staurosporine,8,0.9931277129025794,0.4131613255752488,0.0100770724026807,2.5595658402331964,4i-melanoma-8h-48
identity,ixazomib,8,0.0008235561182181,1.845624036267481,0.0367050133749614,2.8470114988289805,4i-melanoma-8h-48
observed,ixazomib,8,0.9642783284309868,0.4014269678471389,0.0029992617932635,2.127145678103131,4i-melanoma-8h-48
scgen,ixazomib,8,0.8761858253759043,0.6450585830846743,0.0350935599451153,2.3560283483247253,4i-melanoma-8h-48
w1ot,ixazomib,8,0.9696835021410628,0.3057394687437626,0.0029193109595744,2.173982416428489,4i-melanoma-8h-48
w2ot,ixazomib,8,0.984362761884354,0.3142755532936809,0.0031930724458271,2.0606692188861477,4i-melanoma-8h-48
identity,palbociclib,8,0.508036831777751,0.5226503382153659,0.0068439094020247,1.7783934271836397,4i-melanoma-8h-48
observed,palbociclib,8,0.9483789282793512,0.1753068474138441,0.0024921027276397,1.7202009613182927,4i-melanoma-8h-48
scgen,palbociclib,8,0.8764213599852193,0.2687594860246202,0.0069052214725236,1.6070795008865348,4i-melanoma-8h-48
w1ot,palbociclib,8,0.8314004502468222,0.304606676448422,0.003348377450132,1.733550740015383,4i-melanoma-8h-48
w2ot,palbociclib,8,0.9555932576740012,0.1769559372770793,0.0025242969715393,1.712517850059015,4i-melanoma-8h-48
